,Year,RK_x,Team,League_x,G_x,AB,R_x,H_x,2B,3B,HR_x,RBI,BB_x,SO_x,SB_x,CS_x,AVG▼_x,OBP,SLG,OPS,RK_y,League_y,W,L,ERA,G_y,GS_x,SV,SVO,IP,H_y,R_y,ER,HR_y,BB_y,SO_y,AVG▼_y,WHIP,RK,League,G,GS_y,INN,TC,PO,A,E,DP,SB_y,CS_y,SBPCT,PB,C_WP,FPCT▼,DER,Playoff
547,2000.0,8,Houston Astros,NL,162,5570,938,1547,289,36,249,900,673,1129,114,52,0.278,0.361,0.47700000000000004,0.8370000000000001,6,NL,72,90,5.42,162,162,30,55,1437.2,1596,944,865,234,598,1064,0.281,1.53,28,NL,162,1456,12939.0,6003,4313,1557,133,149,111,32,0.7759999999999999,6,55,0.978,0.6779999999999999,0.0
548,2000.0,9,New York Yankees,AL,161,5556,871,1541,294,25,205,833,631,1007,99,48,0.27699999999999997,0.354,0.45,0.804,21,AL,87,74,4.76,161,161,40,57,1424.1,1458,814,753,177,577,1040,0.263,1.43,14,AL,161,1449,12819.0,5863,4272,1482,109,132,91,37,0.711,13,49,0.981,0.693,1.0
549,2000.0,10,Detroit Tigers,AL,162,5644,823,1553,307,41,177,785,562,982,83,38,0.275,0.34299999999999997,0.43799999999999994,0.7809999999999999,8,AL,79,83,4.72,162,162,44,61,1443.1,1583,827,757,177,496,978,0.28,1.44,8,AL,162,1457,12990.0,6188,4330,1753,105,171,55,42,0.5670000000000001,7,51,0.983,0.679,0.0
550,2000.0,11,Toronto Blue Jays,AL,162,5677,861,1562,328,21,244,826,526,1026,89,34,0.275,0.341,0.469,0.81,3,AL,83,79,5.14,162,162,37,52,1437.1,1615,908,821,195,560,978,0.285,1.51,5,AL,162,1458,12936.0,6089,4311,1678,100,175,99,37,0.728,11,37,0.9840000000000001,0.677,0.0
551,2000.0,12,Cincinnati Reds,NL,163,5635,825,1545,302,36,200,794,559,995,99,38,0.27399999999999997,0.34299999999999997,0.447,0.79,24,NL,85,77,4.33,163,163,42,54,1456.1,1446,765,700,190,659,1015,0.261,1.45,13,NL,163,1467,13107.0,6121,4370,1640,111,156,81,33,0.711,12,94,0.982,0.7040000000000001,0.0
552,2000.0,13,Baltimore Orioles,AL,162,5549,794,1508,310,22,184,750,558,900,126,65,0.272,0.341,0.435,0.7759999999999999,11,AL,74,88,5.37,162,162,33,57,1433.1,1547,913,855,202,665,1017,0.275,1.54,18,AL,162,1458,12900.0,5988,4300,1572,116,151,104,31,0.77,6,51,0.981,0.684,0.0
553,2000.0,14,Atlanta Braves,NL,162,5489,810,1490,274,26,179,758,595,1010,148,56,0.271,0.34600000000000003,0.429,0.775,27,NL,95,67,4.05,162,162,53,67,1440.1,1428,714,648,165,484,1093,0.258,1.33,21,NL,162,1458,12963.0,6178,4321,1728,129,138,99,33,0.75,9,23,0.9790000000000001,0.693,1.0
554,2000.0,15,St. Louis Cardinals,NL,162,5478,887,1481,259,25,235,841,675,1253,87,51,0.27,0.35600000000000004,0.455,0.812,25,NL,95,67,4.38,162,162,37,59,1433.2,1403,771,698,196,606,1100,0.259,1.4,15,NL,162,1452,12903.0,5932,4300,1521,111,148,69,66,0.511,8,49,0.981,0.7,1.0
555,2000.0,16,Minnesota Twins,AL,162,5615,748,1516,325,49,116,711,556,1021,90,45,0.27,0.337,0.40700000000000003,0.7440000000000001,2,AL,69,93,5.16,162,162,35,54,1432.2,1634,880,821,212,516,1042,0.287,1.5,10,AL,162,1458,12894.0,5926,4298,1526,102,155,64,32,0.667,13,68,0.983,0.6729999999999999,0.0
556,2000.0,17,Oakland Athletics,AL,161,5560,947,1501,281,23,239,908,750,1159,40,15,0.27,0.36,0.45799999999999996,0.8170000000000001,12,AL,91,70,4.58,161,161,43,62,1435.1,1535,813,730,158,615,963,0.27399999999999997,1.5,26,AL,161,1449,12918.0,6165,4306,1725,134,164,92,39,0.7020000000000001,8,46,0.978,0.682,1.0
557,2000.0,18,Seattle Mariners,AL,162,5497,907,1481,300,26,198,869,775,1073,122,56,0.26899999999999996,0.361,0.442,0.8029999999999999,23,AL,91,71,4.51,162,162,44,60,1441.2,1442,780,723,167,634,998,0.262,1.44,4,AL,162,1458,12975.0,6054,4326,1629,99,176,82,38,0.6829999999999999,7,43,0.9840000000000001,0.6990000000000001,1.0
558,2000.0,19,Boston Red Sox,AL,162,5630,792,1503,316,32,167,755,611,1019,43,30,0.267,0.341,0.423,0.764,28,AL,85,77,4.23,162,162,46,65,1452.2,1433,745,683,173,498,1121,0.257,1.33,11,AL,162,1456,13074.0,6115,4358,1648,109,120,159,47,0.772,27,32,0.982,0.696,0.0
559,2000.0,20,Pittsburgh Pirates,NL,162,5643,793,1506,320,31,168,749,564,1032,86,40,0.267,0.33899999999999997,0.424,0.762,10,NL,69,93,4.94,162,162,27,48,1449.0,1554,888,795,163,711,1070,0.27699999999999997,1.56,22,NL,162,1458,13041.0,6300,4342,1826,132,169,101,42,0.706,12,67,0.9790000000000001,0.6729999999999999,0.0
560,2000.0,21,Montreal Expos,NL,162,5535,738,1475,310,35,178,705,476,1048,58,48,0.266,0.326,0.43200000000000005,0.758,4,NL,67,95,5.14,162,162,39,59,1424.2,1575,902,814,181,579,1011,0.282,1.51,25,NL,162,1456,12822.0,6106,4273,1701,132,151,123,37,0.769,20,54,0.978,0.674,0.0
561,2000.0,22,Arizona Diamondbacks,NL,162,5527,792,1466,282,44,179,756,535,975,97,44,0.265,0.33299999999999996,0.429,0.763,22,NL,85,77,4.35,162,162,38,56,1443.2,1441,754,698,190,500,1220,0.262,1.34,12,NL,162,1458,12993.0,5975,4331,1537,107,138,102,54,0.654,4,30,0.982,0.688,0.0
562,2000.0,23,New York Mets,NL,162,5486,807,1445,282,20,198,761,675,1037,66,46,0.263,0.34600000000000003,0.43,0.7759999999999999,29,NL,94,68,4.16,162,162,49,66,1450.0,1398,738,670,164,574,1164,0.252,1.36,19,NL,162,1458,13050.0,6047,4348,1581,118,121,133,45,0.747,8,34,0.98,0.695,1.0
563,2000.0,24,Florida Marlins,NL,161,5509,731,1441,274,29,160,691,540,1184,168,55,0.262,0.331,0.409,0.74,16,NL,79,82,4.59,161,161,48,68,1429.2,1477,797,729,169,650,1051,0.26899999999999996,1.49,20,NL,161,1449,12867.0,6115,4288,1702,125,144,104,52,0.667,12,49,0.98,0.685,0.0
564,2000.0,25,Los Angeles Dodgers,NL,162,5481,798,1408,265,28,211,756,668,1083,95,42,0.257,0.341,0.431,0.7709999999999999,30,NL,86,76,4.1,162,162,36,59,1445.0,1379,729,659,176,600,1154,0.252,1.37,27,NL,162,1458,13005.0,6182,4333,1714,135,151,106,52,0.6709999999999999,15,60,0.978,0.6970000000000001,0.0
565,2000.0,26,Tampa Bay Devil Rays,AL,161,5505,733,1414,253,22,162,692,558,1022,90,46,0.257,0.32899999999999996,0.39899999999999997,0.728,9,AL,69,92,4.86,161,161,38,66,1431.1,1553,842,773,198,533,955,0.278,1.46,17,AL,161,1449,12882.0,6225,4294,1813,118,169,114,42,0.731,14,57,0.981,0.685,0.0
566,2000.0,27,Chicago Cubs,NL,162,5577,764,1426,272,23,183,722,632,1120,93,37,0.256,0.335,0.41100000000000003,0.746,18,NL,65,97,5.25,162,162,39,68,1454.2,1505,904,849,231,658,1143,0.268,1.49,6,NL,162,1458,13092.0,6041,4364,1577,100,139,94,52,0.644,6,45,0.983,0.6940000000000001,0.0
567,2000.0,28,San Diego Padres,NL,162,5560,752,1413,279,37,157,714,602,1177,131,53,0.254,0.33,0.402,0.732,26,NL,76,86,4.52,162,162,46,70,1459.1,1443,815,733,191,649,1071,0.258,1.43,30,NL,162,1458,13134.0,6185,4376,1668,141,155,106,48,0.688,13,66,0.977,0.695,0.0
568,2000.0,29,Philadelphia Phillies,NL,162,5511,708,1386,304,40,144,668,611,1117,102,30,0.251,0.32899999999999996,0.4,0.7290000000000001,20,NL,65,97,4.77,162,162,34,54,1438.2,1458,830,763,201,640,1123,0.265,1.46,9,NL,162,1458,12948.0,5892,4315,1477,100,136,77,43,0.642,4,54,0.983,0.695,0.0
569,2000.0,30,Milwaukee Brewers,NL,163,5563,740,1366,297,25,177,708,620,1245,72,44,0.24600000000000002,0.325,0.40299999999999997,0.7290000000000001,17,NL,73,89,4.63,163,163,29,44,1466.1,1501,826,755,174,728,967,0.26899999999999996,1.52,16,NL,163,1467,13197.0,6260,4397,1745,118,187,86,58,0.597,12,60,0.981,0.693,0.0
